,epoch,train_loss,test_loss,train_acc,test_acc
0,1,2.286223120608572,2.303648900985718,0.15128333333333333,0.1028
1,2,2.2592546293290994,2.280187726020813,0.22625,0.1723
2,3,2.245611481747385,2.2511133193969726,0.27426666666666666,0.246
3,4,2.2383012084637657,2.2462817907333372,0.31328333333333336,0.2689
4,5,2.2332433401528053,2.242218351364136,0.34545,0.2978
5,6,2.228953410003145,2.238810157775879,0.3765833333333333,0.3222
6,7,2.2249796754222806,2.2354770421981813,0.40881666666666666,0.3526
7,8,2.22109874628358,2.232059621810913,0.4328,0.3776
8,9,2.2173248590049095,2.2287853002548217,0.45766666666666667,0.3999
9,10,2.213586964849698,2.2255521774291993,0.4816666666666667,0.4259
10,11,2.209841562529742,2.2227328777313233,0.50175,0.442
11,12,2.2062263731229104,2.219484257698059,0.5219666666666667,0.4653
12,13,2.202655222456334,2.2165387153625487,0.5404166666666667,0.4839
13,14,2.1991571814326916,2.213406872749329,0.55815,0.5017
14,15,2.1956044415296136,2.2108094930648803,0.5742666666666667,0.5186
15,16,2.1923093310857222,2.2077134609222413,0.5881833333333333,0.5338
16,17,2.189052500967252,2.2051780223846436,0.60205,0.5513
17,18,2.1857361510648565,2.2023873805999754,0.6146,0.5682
18,19,2.1826027126635537,2.1993884801864625,0.6252666666666666,0.5848
19,20,2.1794370513851358,2.1967968702316285,0.6349,0.5985
20,21,2.176411252910808,2.194236969947815,0.64645,0.6096
21,22,2.1734573639045327,2.1919286251068115,0.6549166666666667,0.623
22,23,2.170542098708072,2.1893524646759035,0.66455,0.6344
23,24,2.1676626528723766,2.18727707862854,0.67215,0.6466
24,25,2.164868084050841,2.1845412492752074,0.6795833333333333,0.6554
25,26,2.1620707188622426,2.1826771974563597,0.6865666666666667,0.6624
26,27,2.1593438730401506,2.180233120918274,0.6933833333333334,0.6719
27,28,2.1566612356800143,2.1778836488723754,0.7009,0.6735
28,29,2.1541696685855674,2.175604486465454,0.7043,0.6845
29,30,2.151486974651531,2.173561930656433,0.7089166666666666,0.6856
30,31,2.149032245248051,2.171663022041321,0.7159,0.6968
31,32,2.146557670528606,2.1692102909088136,0.7203666666666667,0.7003
32,33,2.1441295025712352,2.1672433853149413,0.7251833333333333,0.7084
33,34,2.141603882029905,2.165121054649353,0.7298833333333333,0.7136
34,35,2.139311147948443,2.163437008857727,0.7332666666666666,0.7158
35,36,2.136884406461554,2.161449503898621,0.7377166666666667,0.7213
36,37,2.134564225956545,2.1593124628067017,0.7416166666666667,0.7254
37,38,2.132281683259091,2.15740966796875,0.7452666666666666,0.7336
38,39,2.129949189848819,2.155791735649109,0.7496833333333334,0.7389
39,40,2.127743139105328,2.153879451751709,0.7512166666666666,0.7405
40,41,2.1255995499885687,2.152090001106262,0.75445,0.7478
41,42,2.123353226710174,2.150334024429321,0.7573666666666666,0.7489
42,43,2.121182712457948,2.1480134248733522,0.76,0.7492
43,44,2.1190707643153304,2.1461242914199827,0.7619166666666667,0.7537
44,45,2.1168613878347107,2.1453587770462037,0.7664166666666666,0.7582
45,46,2.1147719156944147,2.1429232358932495,0.7685,0.76
46,47,2.112694202843359,2.141355609893799,0.7707,0.7615
47,48,2.110580525155795,2.139490580558777,0.7729,0.7638
48,49,2.108634391073453,2.1374242067337037,0.7740166666666667,0.7674
49,50,2.1066099102214233,2.1356526136398317,0.7770833333333333,0.7696
50,51,2.1046432721412787,2.134389805793762,0.7787333333333334,0.7722
51,52,2.1025201748993436,2.1333444595336912,0.7813333333333333,0.7725
52,53,2.100537999201629,2.1314826250076293,0.7825666666666666,0.7747
53,54,2.0986284158997615,2.1295294046401976,0.7834333333333333,0.7754
54,55,2.096572758787769,2.128248858451843,0.78675,0.7794
55,56,2.094691510927879,2.1262212991714478,0.7877333333333333,0.7806
56,57,2.092732271905673,2.1246999502182007,0.7895833333333333,0.7819
57,58,2.090827671148009,2.1229108572006226,0.7926166666666666,0.7843
58,59,2.0888370457342114,2.1213271856307983,0.7926833333333333,0.784
59,60,2.0870314048508467,2.119800353050232,0.79385,0.7844
60,61,2.08509843228227,2.117974042892456,0.7953166666666667,0.7879
61,62,2.083215248786797,2.1165533542633055,0.7970833333333334,0.7905
62,63,2.081375526169599,2.1145509004592897,0.79805,0.7904
63,64,2.0795366481199102,2.1136709451675415,0.7987166666666666,0.7917
64,65,2.077672000658714,2.1115078210830687,0.80105,0.795
65,66,2.0758604316388145,2.1102708339691163,0.8019333333333334,0.7955
66,67,2.0739058033894686,2.108881449699402,0.8032,0.7948
67,68,2.0721131583391608,2.10713529586792,0.80535,0.7974
68,69,2.070178472389609,2.106222319602966,0.8061,0.7973
69,70,2.068550740258168,2.104327583312988,0.8062,0.8009
70,71,2.0666603920823436,2.10266649723053,0.80895,0.8013
71,72,2.0648560847266246,2.1019015073776246,0.80945,0.8006
72,73,2.063040777788324,2.1002411127090452,0.8099333333333333,0.8043
73,74,2.061172113580219,2.0983945608139036,0.81195,0.8039
74,75,2.059407913078696,2.0968830585479736,0.8127833333333333,0.8055
75,76,2.0576468726335944,2.0959580898284913,0.814,0.8078
76,77,2.055882700419022,2.0947662591934204,0.8152166666666667,0.8092
77,78,2.0542665497731356,2.093033766746521,0.816,0.8093
78,79,2.0524630506159895,2.091336798667908,0.8162166666666667,0.8107
79,80,2.0505536653227727,2.0896257877349855,0.8178,0.8096
80,81,2.048861685445753,2.088790535926819,0.8189,0.8127
81,82,2.047061309976093,2.08727707862854,0.8209,0.8122
82,83,2.045461585966207,2.084880495071411,0.8205,0.8124
83,84,2.043723457950657,2.0833020925521852,0.8208,0.8155
84,85,2.041963367138879,2.0826107263565063,0.82235,0.8164
85,86,2.040253889762749,2.080989933013916,0.8234666666666667,0.8183
86,87,2.0385575658183988,2.079898548126221,0.82425,0.8174
87,88,2.036721823579174,2.0781134366989136,0.8253666666666667,0.8204
88,89,2.03502077167317,2.076458239555359,0.8268166666666666,0.8177
89,90,2.0332875049720376,2.0754321336746218,0.8272833333333334,0.8222
90,91,2.031589435318769,2.0740576505661013,0.8279,0.8226
91,92,2.0297732878539523,2.072019839286804,0.8297,0.8227
92,93,2.0280171572151833,2.070653533935547,0.8291666666666667,0.8226
93,94,2.0263390339027016,2.0691413640975953,0.82995,0.8231
94,95,2.0245417497925837,2.0688854694366454,0.8320333333333333,0.8249
95,96,2.022960557775982,2.0663415431976317,0.83245,0.8261
96,97,2.021271592479641,2.0656412124633787,0.8325166666666667,0.825
97,98,2.0194628400317693,2.064067339897156,0.8346166666666667,0.8291
