,epoch,train_loss,test_loss,train_acc,test_acc
0,1,2.2869188583503335,2.305814242362976,0.15125,0.098
1,2,2.2599389270200567,2.2866389751434326,0.23153333333333334,0.1896
2,3,2.246773473287033,2.2565214157104494,0.27143333333333336,0.2583
3,4,2.239905741255162,2.252538466453552,0.29556666666666664,0.273
4,5,2.2350967617358193,2.2490217685699463,0.3158666666666667,0.2841
5,6,2.230987617525004,2.245977520942688,0.3380166666666667,0.2938
6,7,2.2269202652624096,2.243068242073059,0.36401666666666666,0.3067
7,8,2.223167649770187,2.239911413192749,0.39585,0.3215
8,9,2.2193193758948375,2.236946177482605,0.42691666666666667,0.3369
9,10,2.2155828031442932,2.234223461151123,0.4574666666666667,0.3625
10,11,2.2118778269169694,2.231074357032776,0.4887666666666667,0.3911
11,12,2.208171941466251,2.228235149383545,0.5164666666666666,0.42
12,13,2.204582840709363,2.225516986846924,0.5407333333333333,0.4476
13,14,2.2010536880816445,2.2230443477630617,0.5634333333333333,0.4727
14,15,2.1975384687973283,2.2202049493789673,0.5832166666666667,0.4995
15,16,2.1941098358671542,2.217743420600891,0.6025166666666667,0.5236
16,17,2.1908057261321505,2.2149555921554565,0.6191166666666666,0.5432
17,18,2.187466302160489,2.2124359130859377,0.63455,0.559
18,19,2.1842528601824225,2.209764337539673,0.6469,0.5809
19,20,2.181221638695668,2.2074655532836913,0.6604166666666667,0.592
20,21,2.178138110597255,2.2048935413360597,0.6719333333333334,0.6122
21,22,2.175070221141233,2.2025176525115966,0.6813,0.6276
22,23,2.1721513352151645,2.2005114555358887,0.6914333333333333,0.6377
23,24,2.169297032437082,2.198254609107971,0.7004333333333334,0.6491
24,25,2.1664705438128973,2.1961852073669434,0.7080166666666666,0.6594
25,26,2.16368395191128,2.1940746784210203,0.7161833333333333,0.6739
26,27,2.1609716051715915,2.1920791387557985,0.7226333333333333,0.6805
27,28,2.1582888910325906,2.1898321390151976,0.7294666666666667,0.6906
28,29,2.155795707540997,2.187552785873413,0.73505,0.6991
29,30,2.1532071727817343,2.1857841491699217,0.7416,0.704
30,31,2.150651968131631,2.1839514493942263,0.7459,0.7094
31,32,2.1482550047211726,2.1819427490234373,0.7495666666666667,0.7197
32,33,2.145815821017249,2.1799962759017943,0.7556,0.7247
33,34,2.1434176048990023,2.1780953645706176,0.7598666666666667,0.7308
34,35,2.1411207247588595,2.1763288259506224,0.7627333333333334,0.7339
35,36,2.1387930643760553,2.1748618125915526,0.7670666666666667,0.7408
36,37,2.1364370564282953,2.17307333946228,0.7709833333333334,0.7457
37,38,2.1342826091637046,2.170992851257324,0.7735166666666666,0.7487
38,39,2.132000203860008,2.1696515321731566,0.7757166666666667,0.7552
39,40,2.129783719272937,2.16782865524292,0.7795833333333333,0.7581
40,41,2.1276617535090043,2.166304326057434,0.7826333333333333,0.7621
41,42,2.1255165318311273,2.1644613981246947,0.78345,0.7692
42,43,2.123386338605719,2.1628945589065554,0.7853833333333333,0.7711
43,44,2.1212563393479686,2.161591362953186,0.7875666666666666,0.7733
44,45,2.119344913353354,2.1597776651382445,0.78985,0.7763
45,46,2.117153325323331,2.1587629556655883,0.7917666666666666,0.7804
46,47,2.1151869701126875,2.1566654682159423,0.7941666666666667,0.7834
47,48,2.1131499985517084,2.1551416635513307,0.7954333333333333,0.7838
48,49,2.111236754110304,2.15356822013855,0.7974333333333333,0.7879
49,50,2.1091801594879667,2.1518563747406008,0.7987166666666666,0.7863
50,51,2.10734746011637,2.150516724586487,0.79975,0.7895
51,52,2.1053797390501376,2.1489779949188232,0.8005,0.7917
52,53,2.1034671654135493,2.147883415222168,0.8030666666666667,0.7939
53,54,2.101502467009981,2.146496820449829,0.8035666666666667,0.7953
54,55,2.099590329800622,2.145013451576233,0.8045333333333333,0.7949
55,56,2.0977872428247486,2.143558168411255,0.8058666666666666,0.798
56,57,2.095995078652592,2.1418712854385378,0.8058166666666666,0.7991
57,58,2.0939389729903914,2.1402984857559204,0.8083166666666667,0.8018
58,59,2.0921837717799816,2.139373517036438,0.8089166666666666,0.8018
59,60,2.0902549008191644,2.137449860572815,0.81015,0.8038
