,epoch,train_loss,test_loss,train_acc,test_acc
0,1,2.2941528720370794,2.288973498344421,0.13288333333333333,0.1573
1,2,2.2672704801721086,2.269696354866028,0.26858333333333334,0.2821
2,3,2.2455532490196877,2.2571163177490234,0.4236666666666667,0.4045
3,4,2.2295312780444907,2.2484211921691895,0.5337833333333334,0.4881
4,5,2.2179717350814303,2.241584289073944,0.6002333333333333,0.547
5,6,2.2093674914311556,2.2360515832901,0.6405166666666666,0.5854
6,7,2.2024825245647106,2.231951355934143,0.6655833333333333,0.6139
7,8,2.1965299622487215,2.228234612941742,0.6843,0.6289
8,9,2.1911560882956294,2.224827969074249,0.6952166666666667,0.6556
9,10,2.1858817864272555,2.2219055891036987,0.7076,0.66
10,11,2.1811313043206426,2.218257212638855,0.7170833333333333,0.6737
11,12,2.1764212442656694,2.214622461795807,0.7228,0.6802
12,13,2.1717524791167953,2.2117411851882935,0.7284666666666667,0.6925
13,14,2.1670184802200834,2.2091475129127502,0.73455,0.7071
14,15,2.1627214035745395,2.2051575422286986,0.74015,0.7128
15,16,2.158124145814928,2.2019858598709106,0.74425,0.722
16,17,2.153948226217496,2.200131583213806,0.7493333333333333,0.7254
17,18,2.1494943731922214,2.196792244911194,0.7524666666666666,0.734
18,19,2.145481713747574,2.1932897090911867,0.75735,0.7345
19,20,2.141340168855958,2.1914219737052916,0.7609,0.738
20,21,2.137290386830346,2.1884039878845214,0.7641833333333333,0.7454
21,22,2.1332708698208047,2.186496210098267,0.76735,0.7468
22,23,2.1294775978993563,2.1826631307601927,0.77095,0.7554
23,24,2.125654764094595,2.1807218194007874,0.7720833333333333,0.7546
24,25,2.1218953455908824,2.1786316990852357,0.77435,0.762
25,26,2.11828558323747,2.1750404596328736,0.7778333333333334,0.7671
26,27,2.1147082397493264,2.1729840517044066,0.7789333333333334,0.7677
27,28,2.1111886359877508,2.1703600883483887,0.7804833333333333,0.773
28,29,2.107548810667911,2.1683900594711303,0.7851,0.7766
29,30,2.1042367967508606,2.1659465432167053,0.7856166666666666,0.7799
30,31,2.100941813598245,2.1644314169883727,0.7875,0.7767
31,32,2.097869000192416,2.161456024646759,0.7884,0.7824
32,33,2.094501602447639,2.159979748725891,0.78955,0.7818
33,34,2.091329713999215,2.156951439380646,0.7922,0.7861
34,35,2.08807805231062,2.155220019817352,0.79335,0.7879
35,36,2.085042260460934,2.1541449546813967,0.7959333333333334,0.7899
36,37,2.082002589258097,2.1514965057373048,0.7965166666666667,0.7877
37,38,2.0789984929359564,2.147954750061035,0.7978166666666666,0.7888
38,39,2.076100917185767,2.14834486246109,0.7982,0.7946
39,40,2.0730050761820906,2.1458349227905273,0.8018166666666666,0.7945
40,41,2.0702414835913707,2.1439414739608766,0.8011,0.7962
41,42,2.0673632015616206,2.1412415146827697,0.8028333333333333,0.7975
42,43,2.064718937469741,2.1391701459884644,0.8020833333333334,0.8016
43,44,2.0617908138339804,2.1381238460540772,0.8041166666666667,0.7988
44,45,2.059174503310252,2.135978078842163,0.8067333333333333,0.8059
45,46,2.056489281735178,2.132998764514923,0.80875,0.8058
46,47,2.05406864618851,2.13126859664917,0.8095833333333333,0.807
47,48,2.0507821673053805,2.1305664420127868,0.81065,0.8096
48,49,2.048300862312317,2.1281861066818237,0.8109333333333333,0.8091
49,50,2.0459467293852467,2.125994789600372,0.8114166666666667,0.8092
50,51,2.0433761043063665,2.1258554577827455,0.8118,0.8098
51,52,2.0406469450158586,2.123959255218506,0.81365,0.8147
52,53,2.038308650760327,2.1207489371299744,0.8142,0.8139
53,54,2.0355809886576766,2.120872235298157,0.8161166666666667,0.8136
54,55,2.0331352747092812,2.1190666556358337,0.8165166666666667,0.8149
55,56,2.0306523533190712,2.117236828804016,0.8161833333333334,0.8136
56,57,2.0282103974940413,2.1153928518295286,0.8194666666666667,0.8183
57,58,2.025498628616333,2.113883852958679,0.8203833333333334,0.8173
58,59,2.0231116403967646,2.1113669872283936,0.8207166666666666,0.8159
59,60,2.0210288682226407,2.1107527017593384,0.8206833333333333,0.8157
60,61,2.0183566343986383,2.1094218850135804,0.82125,0.8231
61,62,2.0156329668174355,2.10831732749939,0.8231333333333334,0.8212
62,63,2.0135429956145208,2.106321895122528,0.8233666666666667,0.8208
63,64,2.0113722934561262,2.1026499390602114,0.8238333333333333,0.822
64,65,2.008793116626093,2.102574896812439,0.8253166666666667,0.823
65,66,2.00657005633338,2.100874328613281,0.8266,0.8206
66,67,2.0042797417963967,2.099181652069092,0.8261333333333334,0.8235
67,68,2.002015088574361,2.097137916088104,0.8274,0.8235
68,69,1.9994522353350106,2.0967660903930665,0.8293,0.826
69,70,1.9974918032096605,2.0944077610969543,0.8285666666666667,0.8237
70,71,1.995267783181142,2.091575336456299,0.8291166666666666,0.8234
71,72,1.9926399669404757,2.091820478439331,0.831,0.83
72,73,1.99074657185603,2.088503634929657,0.8298166666666666,0.8308
73,74,1.9881843803292614,2.0897905945777895,0.8320166666666666,0.8308
74,75,1.9859683978355538,2.087939143180847,0.8321166666666666,0.8255
75,76,1.9837223442934326,2.086025595664978,0.8333333333333334,0.8278
76,77,1.9817200353590108,2.0830695748329164,0.83325,0.8283
77,78,1.9793169862132962,2.084187400341034,0.83455,0.8341
78,79,1.977334892345687,2.0813321232795716,0.8352166666666667,0.8318
79,80,1.9750131994990978,2.0799201250076296,0.8346,0.8328
80,81,1.9725722003791293,2.079326021671295,0.83655,0.8341
81,82,1.9706581315751803,2.076863443851471,0.8372833333333334,0.8328
82,83,1.968213248050819,2.0756566882133485,0.8385666666666667,0.8379
83,84,1.9662999460252666,2.0729979872703552,0.8377,0.8336
84,85,1.964076715000605,2.0725584983825684,0.8387833333333333,0.8373
85,86,1.9618423874095334,2.0700560092926024,0.83965,0.8355
86,87,1.959755796497151,2.070206868648529,0.8391,0.8394
87,88,1.9576444827904136,2.06563321352005,0.8407333333333333,0.8381
