,epoch,train_loss,test_loss,train_acc,test_acc
0,1,2.2783988148479137,2.247770941257477,0.18008333333333335,0.2711
1,2,2.213746600231882,2.1957322001457213,0.3680333333333333,0.4674
2,3,2.1593753867230174,2.1512895703315733,0.5233333333333333,0.5802
3,4,2.11408301127159,2.115164613723755,0.6092166666666666,0.6465
4,5,2.0759912264549127,2.084332275390625,0.6626,0.6872
5,6,2.0429219977330355,2.0583228945732115,0.69955,0.7159
6,7,2.0141080042063177,2.032628518342972,0.7260833333333333,0.7422
7,8,1.9883267849178639,2.0116385936737062,0.7441666666666666,0.7562
8,9,1.965710489426629,1.9931362450122834,0.75805,0.7646
9,10,1.9445051136663405,1.9742947041988372,0.7654666666666666,0.7795
10,11,1.9252718828492246,1.9585386574268342,0.7743666666666666,0.783
11,12,1.9076026183063701,1.9437747180461884,0.7810166666666667,0.79
12,13,1.8916411147279255,1.929770189523697,0.78475,0.7969
13,14,1.8764359213538089,1.9200064539909363,0.79,0.7997
14,15,1.8624278711060347,1.904452282190323,0.79255,0.8066
15,16,1.8489527570999276,1.8916752517223359,0.79465,0.8065
16,17,1.8365019630577604,1.8830955386161805,0.7984833333333333,0.8064
17,18,1.8243227005004883,1.8706293642520904,0.80095,0.814
18,19,1.8131233989182165,1.8616849780082703,0.8019666666666667,0.8114
19,20,1.8021619693707611,1.8513466835021972,0.8046166666666666,0.8155
20,21,1.7924393981190052,1.8374954044818879,0.8055,0.8166
21,22,1.7817483322095062,1.8343173205852508,0.80675,0.816
22,23,1.7718706929077537,1.8256389260292054,0.8082666666666667,0.8212
23,24,1.7629569455728693,1.8147124707698823,0.8101166666666667,0.8185
24,25,1.7536060830294076,1.8059110999107362,0.8102,0.8223
25,26,1.7448519973431604,1.800929343700409,0.81145,0.8209
26,27,1.7358904965853288,1.7946900188922883,0.81385,0.8237
27,28,1.727711198693615,1.7834312856197356,0.8137833333333333,0.8267
28,29,1.7196613307726585,1.7759626090526581,0.8152333333333334,0.824
29,30,1.711263726323338,1.7711221396923065,0.8157666666666666,0.8237
30,31,1.7038521928302313,1.764417040348053,0.8166833333333333,0.823
31,32,1.6960208244242911,1.757692927122116,0.8166833333333333,0.8248
32,33,1.6883914309032892,1.749103581905365,0.81755,0.8273
33,34,1.6806875568325237,1.7429447531700135,0.8181,0.8297
34,35,1.6737746091212256,1.7342638611793517,0.8210166666666666,0.8294
35,36,1.6663952389005887,1.7301135599613189,0.8207,0.8298
36,37,1.6594772662146617,1.725043398141861,0.8204166666666667,0.8303
37,38,1.6522873599650496,1.7165215194225312,0.8212333333333334,0.83
38,39,1.645252679364156,1.7117102026939393,0.8220333333333333,0.8321
39,40,1.638576015577478,1.7055051624774933,0.82335,0.8333
40,41,1.6318843738507416,1.698456358909607,0.8232166666666667,0.8332
41,42,1.6253605585987285,1.6944557964801787,0.82475,0.8322
42,43,1.6189157407162553,1.6845733761787414,0.82405,0.8372
43,44,1.6126094561512188,1.6785267829895019,0.8246,0.8326
44,45,1.605854645623999,1.6775205373764037,0.8239,0.8333
45,46,1.6001051502712702,1.6702850222587586,0.8255333333333333,0.8325
46,47,1.5932054489345875,1.6681927800178529,0.8265,0.8345
47,48,1.5878698714708879,1.6576250314712524,0.8266,0.8378
48,49,1.5811493972600517,1.6517834424972535,0.8265166666666667,0.8378
49,50,1.5754897644964314,1.6477611780166626,0.8267,0.8404
50,51,1.5687982308662545,1.6418520987033844,0.8278,0.8368
51,52,1.5632533713922663,1.6310940861701966,0.8281,0.8376
52,53,1.5571955977860144,1.6316303133964538,0.8279166666666666,0.8394
53,54,1.5513017541271146,1.624938529729843,0.8289333333333333,0.8385
54,55,1.5451437174263647,1.6186950981616974,0.82895,0.8399
55,56,1.5402351415763467,1.6125514566898347,0.8306333333333333,0.8387
56,57,1.5343556151551716,1.6107853770256042,0.8299666666666666,0.8406
57,58,1.5275803026506456,1.605966901779175,0.8314833333333334,0.8419
58,59,1.5223410917540727,1.5988611996173858,0.8323166666666667,0.8426
59,60,1.5172716419575578,1.595037031173706,0.8326666666666667,0.8411
60,61,1.5115243317717213,1.588985937833786,0.8321333333333333,0.8437
61,62,1.5062771237502663,1.5823884427547454,0.8317333333333333,0.8425
62,63,1.5007977596784041,1.5744494915008544,0.8330833333333333,0.8434
63,64,1.4954778238878412,1.5674756526947022,0.8332833333333334,0.8428
64,65,1.4904009760436365,1.5658749043941498,0.8328166666666666,0.8441
65,66,1.484613276134103,1.563942515850067,0.8333833333333334,0.844
