,epoch,train_loss,test_loss,train_acc,test_acc
0,1,2.2092417081197104,2.288891854286194,0.4291333333333333,0.2045
1,2,2.151439496278763,2.285370182991028,0.6037833333333333,0.21
2,3,2.1129871026674905,2.2822330236434936,0.66145,0.2081
3,3,2.077852937380473,2.2793220233917237,0.6971833333333334,0.2033
4,4,2.046335650285085,2.2773420000076294,0.7207,0.1949
5,5,2.0172900821765265,2.274728500843048,0.7396,0.1878
6,6,1.9916421689589818,2.2729446578025816,0.7533333333333333,0.1884
7,7,1.9674501407146454,2.271127643585205,0.7665833333333333,0.1795
8,8,1.9438098353147506,2.269671046733856,0.7785333333333333,0.179
9,9,1.9223904875914255,2.2674081468582155,0.7857666666666666,0.1746
10,10,1.9012070713440576,2.265937385559082,0.7953166666666667,0.1715
11,11,1.8815904972950617,2.2641802978515626,0.8005666666666666,0.1753
12,12,1.8623494134346643,2.261742150783539,0.80765,0.1715
13,13,1.8430963224172592,2.2613066673278808,0.8122,0.1793
14,14,1.8237074261903763,2.2602072763442993,0.81935,0.1817
15,15,1.8052537353833515,2.2577810859680176,0.8253833333333334,0.1801
16,16,1.7862892794609069,2.256657211780548,0.82975,0.1915
17,17,1.769080059925715,2.255504550933838,0.8330666666666666,0.1875
18,18,1.7510108212629953,2.2534546518325804,0.8363666666666667,0.2214
19,19,1.7334894980986912,2.251530010700226,0.8395333333333334,0.2232
20,20,1.7155645467837652,2.250679407119751,0.8438833333333333,0.2383
21,21,1.698243913849195,2.2477811574935913,0.84755,0.2542
22,22,1.6799668645858765,2.247248532772064,0.8523333333333334,0.2703
23,23,1.6630704641342162,2.245158083438873,0.85255,0.2994
24,24,1.646307972073555,2.2445904660224913,0.8545833333333334,0.313
25,25,1.6296566104888917,2.2428120088577272,0.8584333333333334,0.3425
26,26,1.6121711385250093,2.2408221983909606,0.8632833333333333,0.3971
27,27,1.5955829431613286,2.238960289955139,0.8643,0.4121
28,28,1.5788100999593735,2.2379576897621156,0.8656833333333334,0.4451
29,29,1.5616023635864258,2.235532054901123,0.8689,0.4646
30,30,1.5447827875614166,2.235046081542969,0.87005,0.4984
31,31,1.5273924360672633,2.2320522713661193,0.8730833333333333,0.5413
32,32,1.5111466884613036,2.230762605667114,0.8757666666666667,0.5567
33,33,1.493645799557368,2.227923798561096,0.8781833333333333,0.6089
34,34,1.4778196694453558,2.226306824684143,0.8786333333333334,0.6114
35,35,1.46073339899381,2.224933683872223,0.8806,0.667
36,36,1.4433402067422867,2.2217234563827515,0.88385,0.6785
