,epoch,train_loss,test_loss,train_acc,test_acc
0,1,2.1707906119028726,2.2864137840270997,0.5249333333333334,0.0982
1,2,2.0694886346658072,2.280901732444763,0.7171,0.0982
2,3,2.0074621099233627,2.2765596652030946,0.7446,0.0982
3,4,1.9561199446519215,2.272644028663635,0.7625,0.1309
4,5,1.9144429192940393,2.2696406126022337,0.7712333333333333,0.2025
5,6,1.8777224534749986,2.2667473649978636,0.7809833333333334,0.2769
6,7,1.8458321130275726,2.263985586166382,0.7868666666666667,0.3474
7,8,1.8164770543575286,2.2623670363426207,0.7887166666666666,0.3906
8,9,1.789454267024994,2.259206168651581,0.7922166666666667,0.4421
9,10,1.7636601849397024,2.2571840858459473,0.7959166666666667,0.4588
10,11,1.7386604271332422,2.254538152217865,0.7986666666666666,0.4843
11,12,1.7154412299394608,2.2530481600761414,0.8012,0.4964
12,13,1.692942664027214,2.2508222460746765,0.802,0.5009
13,14,1.6702116292715072,2.249097192287445,0.8064333333333333,0.5247
14,15,1.6495026234785717,2.246538853645325,0.8066333333333333,0.538
15,16,1.6285593853394191,2.2448115491867067,0.8085166666666667,0.5571
16,17,1.6079905517896016,2.2431933069229126,0.8095,0.5626
17,18,1.587066843310992,2.240440447330475,0.8128833333333333,0.5824
18,19,1.566586533387502,2.2385269451141356,0.8164666666666667,0.6024
19,20,1.5477738831440608,2.2366948747634887,0.8171666666666667,0.6057
20,21,1.5284303313493728,2.234581356048584,0.81785,0.6391
21,22,1.510563681324323,2.233504731655121,0.8181166666666667,0.6515
22,23,1.4911728499333063,2.2315446972846984,0.8217833333333333,0.6733
23,24,1.4744447964429854,2.2296653509140016,0.8222333333333334,0.6741
24,25,1.4557430146137873,2.227666370868683,0.8228333333333333,0.6877
25,26,1.4378912258148193,2.2256036257743834,0.82535,0.6969
26,27,1.4214113422234853,2.2240701389312743,0.8262666666666667,0.712
27,28,1.40359954337279,2.2216563916206358,0.8273,0.7254
28,29,1.3862201823790867,2.21999231338501,0.8301166666666666,0.739
29,30,1.3712769548098247,2.218169584274292,0.8299333333333333,0.7408
30,31,1.353904396891594,2.216763525009155,0.8317,0.7495
31,32,1.3388557424147924,2.2144716429710387,0.8324666666666667,0.751
32,33,1.3228799883524578,2.2123961329460142,0.8350666666666666,0.7631
33,34,1.3062693375349044,2.211548728942871,0.8374,0.7485
34,35,1.2924052347739539,2.209604253768921,0.8371,0.7607
35,36,1.2766658079624176,2.2068649172782897,0.8379166666666666,0.775
36,37,1.2614864816268285,2.2065607571601866,0.8392,0.7658
37,38,1.2472984604040782,2.204305329322815,0.83895,0.7696
38,39,1.2324584291378657,2.203041789531708,0.8423166666666667,0.765
39,40,1.2180995086828867,2.2009666681289675,0.8427666666666667,0.7667
40,41,1.2053419234355292,2.199779040813446,0.8420333333333333,0.7781
41,42,1.1914463812112808,2.1976668405532838,0.844,0.7697
42,43,1.1772765072186788,2.196099057197571,0.8455666666666667,0.7751
43,44,1.1643327025572459,2.194556975364685,0.84725,0.7826
44,45,1.150671356121699,2.1910434985160827,0.8483833333333334,0.7788
45,46,1.1388027749458949,2.1902944660186767,0.8487833333333333,0.7711
46,47,1.125757058262825,2.1879376435279845,0.8497833333333333,0.78
47,48,1.1134054831663767,2.1866672253608703,0.8497333333333333,0.769
